3336330	Denizli Caz Festivali etkinliklerle devam ediyor
3336331	Curfew imposed across Sri Lanka amid counting of votes in presidential polls
3336332	Morning Briefing: Sept. 21, 2024
3336333	Gang violence spreading across Haiti as UN-backed mission lacks funding: UN human rights expert
3336334	Antalya merkezli "Kuyu-27" operasyonunda suç örgütü üyesi 32 şüpheli yakalandı
3336335	Di êrîşên Îsraîlê yên dijî Xeta Xezeyê da 12 Filistînî hatin kuştin
3336336	Îsraîlê di êrîşa xwe ya li Beyrûtê da fermandarê payebilind ê Hîzbullahê Îbrahîm Aqîl kiriye hedef
3336337	NY: "Çalakiyên tundiyê yên ji bo hewla belavkirina tirsê di nava sivîlan da, sucê şer e"
3336338	Li Agiriyê barana gurr bi bandor bû
3336339	Türkiye ve dünya gündemi
3336340	Israel's 'buffer zones' in West Bank: Palestinians denounce 'new face of land theft'
3336341	Protests held in Morocco in support of Palestinians
3336342	قدم.. الدوحة تستضيف الأدوار النهائية لكأس القارات للأندية
3336343	مصر تدعو لاحتواء تصعيد إسرائيل و"حزب الله"
3336345	Türkiye ile KKTC arasında imzalanan milletlerarası anlaşma Resmi Gazete'de
3336346	الأجندة اليومية للنشرة العربية ـ السبت 21 سبتمبر 2024
3336347	Beşiktaş, Süper Lig'in 6. haftasında yarın Eyüpspor'u ağırlayacak
3336348	خلال لقاء غوتيريش.. عاهل الأردن يحذر من التصعيد "الخطير" بالمنطقة
3336349	هيئة مغربية تنظم 106 مظاهرات تضامنية مع غزة
3336350	لە ٢٤ کاتژمێری ڕابردوودا بە هۆی هێرشەکانی ئیسرائیل ٤٤ کەس کوژراون
3336351	مجلس الأمن يحذر من التصعيد ويدعو إلى ضبط النفس بلبنان
3336352	تونس تدين استهداف إسرائيل لبيروت: تعدٍ صارخ على سيادة لبنان
3336353	Минобороны РФ: Силы ПВО за ночь уничтожили 101 беспилотник над восемью регионами
3336354	تونس.. وقفة تندد باعتداءات إسرائيل على لبنان وسوريا وتدعم غزة
3336355	Ji ber êrîşa Îsraîlê li Beyrûtê 14 kes hatin kuştin
3336356	Ortak Türkçe alfabe nasıl kullanılacak?
3336357	Îsraîlê di 24 saetên dawîn da li Xezeyê 44 Filistînî kuştin
3336358	В «Хезболле» подтвердили гибель высокопоставленного командира Ибрагима Акила
3336359	„Нашите цели се јасни“, изјави Нетанјаху по нападот на Бејрут
3336360	Жертвами израильских атак на сектор Газа за 24 часа стали 44 человека 
3336362	Gümrük Muhafaza ekipleri uyuşturucu ve tütün kaçakçılarına göz açtırmıyor
3336363	Bakan Şimşek, Almanya'da dev şirketlerin üst yöneticileriyle buluştu
3336364	Terör örgütü PKK'nın Avustralya yapılanmasındaki Çiğdem Aslan, İstanbul'da yakalandı
3336367	China launches 4 Tianqi constellation satellites into space
3336368	ألطون: الصمت إزاء الإبادة بغزة تواطؤ في المأساة
3336369	Polls show far-right in lead ahead of elections in German state of Brandenburg
3336370	„Воено злосторство претставуваат експлозиите на комуникациските уреди во Либан“
3336374	California firefighter arrested on suspicion of arson in wine country fires
3336375	أضرار وقطع طرق رئيسية إثر سيول بجنوب شرقي المغرب
3336376	BiH: Sunčano vrijeme do utorka
3336378	Li Mêrdînê otomobîlek ket qanala avê û 3 kesên tê da mirin
3336379	Hezbollah potvrdio smrt vojnog komandanta Ibrahima Aqila 
3336380	Çigdem Aslana ku di nava pêkhateya li Awisturalyayê ya PKKya rêxistina terorê da ye li Stenbolê hat girtin
3336381	ایران پهپاد انتحاری «شاهد B136» را رونمایی کرد
3336382	Vijeće sigurnosti UN-a hitno zasjedalo nakon napada na Libanon
3336383	كيربي يعتبر تنكيل جيش إسرائيل بجثث فلسطينيين بالضفة "مزعجا للغاية"
3336384	حماس: اغتيال إسرائيل قائدا في حزب الله "حماقة ستدفع ثمنها"
3336385	Hezbollahu konfirmon vdekjen e komandantit ushtarak Ibrahim Aqil në sulmin ajror izraelit në Bejrutin jugor
3336386	Uşak'taki Blaundos Antik Kentinde Roma dönemine ait kadın heykeli bulundu
3336387	Izrael u posljednja 24 sata u Pojasu Gaze ubio 44 Palestinca
3336388	Akaryakıt piyasasının etkin takibi için Ulusal Taşıt Tanıma Sistemi'nin kapsamı genişletildi
3336389	پلیس ترکیه «چیغدم اسلان» از سرکردگان گروه تروریستی پ.ک.ک در استرالیا را بازداشت کرد
3336390	Istanbul: Uhapšena Cigdem Aslan iz australskog ogranka terorističke organizacije PKK
3336391	İstanbul'da kısa süreli sağanak geçişleri hayatı olumsuz etkiledi
3336392	İran, yeni balistik füze ile kamikaze insansız hava aracını sergiledi 
3336393	Aile ve Sosyal Hizmetler Bakanı Göktaş, yetim depremzede çocuklarla lunaparka gitti
3336394	Li Wanê piştî baranê lehî rabû
3336395	BM ülkelerinin liderleri, küresel kuruluşların yenilenmesini görüşmek için Geleceğin Zirvesi'nde buluşacak
3336396	SAD: Vatrogasac iz Kalifornije uhapšen zbog sumnje da je podmetnuo pet požara
3336397	Diş sıkma alışkanlığı diş kaybına yol açabilir
3336398	چیدەم ئەسلان کە لە پێکهاتەی ئوسترالیای ڕێکخراوی تیرۆریستی پەکەکە بوو لە ئیستانبوڵ دەستگیر کرا
3336399	Turkish security forces nab PKK/KCK terrorist in Istanbul
3336400	Edirne'deki Tunca Nehri'nin debisi 4 yıldır azalıyor
3336401	Alzheimer hastalarının kaybolmalarını önlemek için "akıllı anahtarlık" desteği
3336402	Yurt dışı hayalini rehber köpeği "Esmer" ile gerçekleştirdi
3336403	Amos'un antik tiyatrosundaki kazılar bu yıl sonunda tamamlanacak 
3336404	Туристичка тура по обновениот покрив на историската Капаличарши во Истанбул
3336405	New York'taki "Birliğin Sesi" konserinde özel bir repertuvar seslendirilecek
3336406	Prof. Dr. Azap'tan Türkiye'de de etkin olması beklenen Kovid-19 varyantı "XEC" açıklaması
3336407	Geleceğin ormanları için tohumlar soğuk hava depolarında muhafaza ediliyor
3336408	Fitch Raitings povisio kreditni rejting Hrvatske na “A-“
3336409	Nijer’de yeni eğitim öğretim yılı sel felaketi nedeniyle 1 ay geç başlayacak
3336410	Güney Kore'nin Ankara Büyükelçisi Jeong güne Türk kahvaltısı yapmadan başlamıyor:
3336411	Doğada baygın halde bulunan yaralı oklu kirpi tedavi ediliyor 
3336412	Peugeot yenilikçi teknolojilerini IAA Transportation 2024'te tanıttı
3336413	Tarımda biyolojik mücadele için 20 bin bakterilik koleksiyon oluşturuldu
3336415	Küresel piyasalar kritik "merkez bankaları haftasını" geride bıraktı
3336416	Üsküdar'da kahvehanede 4 kişinin öldüğü silahlı çatışmaya ilişkin 27 sanığa dava
3336417	Kazakistan'da yaklaşık 3 bin yıllık altın eserler sergileniyor
3336418	Hizbullah, İsrail'in son saldırısında 15 mensubunun öldüğünü duyurdu
3336419	Bilgi ve iletişim sektörünün brüt satışları 5 yılda 4,5 katına çıktı
3336420	Faits marquants de l'actualité internationale
3336421	Türkiye'deki milli parklar ile tabiat parklarını 8 ayda 39 milyon kişi ziyaret etti
3336422	Uluslararası örgütlerin yaptırım gücü zayıfladı
3336423	Dijital dünyaya doğan "Z kuşağı" iş hayatının kodlarını yeniden yazıyor
3336424	Kosovalı terzi 60 yılı geride bıraktığı mesleğini severek sürdürüyor
3336425	Karateci ikizler, Dünya Şampiyonası'na başarı parolasıyla hazırlanıyor
3336426	Küresel piyasalar, ABD'de açıklanacak büyüme verisine odaklandı
3336427	Kayıp ve kaçağın önlenmesi için tıbbi amaçlı etil alkolün kullanımı yakından izlenecek
3336428	AK Parti'nin 8. Büyük Olağan Kongre süreci başladı
3336429	Van'ın altın yumrukları Bulgaristan'da Avrupa şampiyonluğunu hedefliyor
3336430	Le Hezbollah déplore la mort de deux dirigeants, dont Ibrahim Akil, et de plus de dix combattants
3336431	TBMM, 2002'den bu yana 2 bin 754 kanun teklifini yasalaştırdı
3336432	Son 5 yılda denizlerde 190 bine yakın düzensiz göçmen yakalandı
3336433	Hezbollah’s top military commander, 14 fighters killed in Israel's strike on Beirut suburbs
3336434	Ramadan Latifi nga Prishtina, rrobaqepës për më shumë se gjysmë shekulli
3336435	Sri Lankalılar yeni devlet başkanlarını seçmek için sandık başına gitti
3336436	"حزب الله" يعلن مقتل القائد العسكري أحمد وهبي بقصف إسرائيل لبيروت 
3336437	Milli wushucu Burak Tez, Dünya Şampiyonası'nda altın madalya peşinde
3336438	Управление по связям при Администрации президента Турции организовало в Нью-Йорке Stratcom Public Forum
3336439	Lübnan'da çağrı cihazlarının patlatılması İsrail'in geçmişte yaptığı siber saldırıları yeniden gündeme getirdi
3336440	В Стамбуле схвачена пособница террористов PKK в Австралии
3336441	Kanada: Povrijeđene tri osobe u napadu nožem u džamiji
3336442	حزب‌الله لبنان از کشته شدن 15 عضو خود در حمله هوایی اسرائیل خبر داد
3336443	TÜRKPATENT "PATLIB 2024 Konferansı"na ev sahipliği yaptı
3336444	تركي يعثر على فطر يزن 8 كلغ بأنطاليا
3336445	Ağrı'nın yüksek rakımlı köylerinde çiftçiler hasat için mevsim koşullarıyla yarışıyor
3336446	Yurdun doğu ve güneyindeki bazı şehirler için sağanak uyarısı
3336448	مقتل فلسطينيين اثنين بقصف إسرائيل خيمة نازحين في خان يونس 
3336449	إيران تدعو المجتمع الدولي لاتخاذ "إجراءات حاسمة" توقف إسرائيل
3336450	عباس يصل نيويورك للمشاركة في اجتماعات الجمعية العامة للأمم المتحدة
3336451	تونس.. مشروع قانون يقترح سحب سلطة الانتخابات من المحكمة الإدارية
3336452	SAD: Tajna služba priznala propuste koji su prethodili pokušaju atentata na Trumpa u julu
3336453	مقتل سوري في غارة إسرائيلية على وادي حامول جنوب لبنان 
3336455	TÜRKÖK projesi kapsamında kök hücre bağışçısı 1 milyonu aştı
3336457	تركيا.. القبض على إحدى أعضاء "بي كي كي" في أستراليا
3336458	Ayağı sakat güvercin "Paşa", tek bacağını kaybeden işçiye yoldaş oldu
3336462	Bakan Yerlikaya, Jandarma ve Emniyet teşkilatı için hizmete alınan yeni motosikletleri kullandı 
3336464	Glumac Javier Bardem osudio Izrael zbog napada na Pojas Gaze
3336466	Belçikalı kuş bilimciler, Türkiye'nin en doğusundaki türleri araştırıyor
3336470	"Nusret-2024 Davet Tatbikatı", İzmir Körfezi ile Karadeniz Ereğli'de başladı
3336471	2 Palestinians killed in Israeli airstrike on displaced persons’ tent in southern Gaza
3336473	Pakistan reports 3 new polio cases as tally rises to 21 this year
3336475	Russia-China joint naval exercise in Sea of Japan
3336476	انفجار پیجرها و بی‌سیم‌ها در لبنان و درخواست هواپیمایی ایران از مسافران پروازهای تهران-بیروت
3336480	Irački frizer Husein pravi jedinstvene slike od pramenova kose mušterija
3336481	İsrail'in Beyrut’a düzenlediği hava saldırısında ölenlerin sayısı 3'ü çocuk, 7'si kadın 37’ye yükseldi
3336482	Beşiktaş Kulübü Divan Kurulu Toplantısı başladı
3336486	TSCG-Dost gemisinin Sedanur Teğmen'i görevini başarıyla yerine getiriyor
3336489	بعد إعاقته بقصف إسرائيلي.. طرف صناعي يعيد الحياة لشاب غزي (تقرير)
3336493	Rusija i Kina započele pomorsku vježba u Japanskom moru
3336495	В десятках городов Марокко прошли демонстрации в поддержку Палестины
3336497	Hizbullahê ragihand ku di êrîşa dawîn a Îsraîlê da 15 endamên wê hatine kuştin
3336499	Death toll from Israeli raid on Beirut's southern suburb rises to 31: Health minister
3336500	جلهم أطفال ونساء.. ارتفاع حصيلة قصف إسرائيل مدرسة بغزة إلى 22 قتيلا
3336501	Ghana : Treize candidatures validées pour la présidentielle du 7 décembre
3336503	İstanbul Havalimanı Avrupa'da zirvedeki yerini korudu
3336505	В Шри-Ланке проходит голосование на президентских выборах
3336507	Cumhurbaşkanı Erdoğan: Tüm liderlerle başta Gazze olmak üzere Filistin topraklarında akan kanı durdurmayı ele alacağız
3336509	Can kurtarmak için aldığı eğitim geçim kaynağı oldu
3336510	Irak'ın kuzeyinde 17 terörist etkisiz hale getirildi
3336511	SHBA-ja miraton shitjen e mundshme të raketave Javelin për Bullgarinë
3336514	Taşkın ve heyelan meydana gelen Araklı'da temizlik çalışmaları sürüyor
3336516	حمله با چاقو به مسجدی در مونترال
3336517	Alarko Carrier, İzmir'de kırsal okulda çevre dostu iklimlendirme sistemi kurdu
3336519	Çukurova Sağlıklı Hayat Merkezi, 104 kadının meme kanserini erken öğrenmesini sağladı
3336520	МИД РФ: Москва продолжит усилия по отстаиванию многополярного мироустройства
3336521	Rritet në 31 numri i të vdekurve nga sulmi izraelit në Bejrut
3336523	مولود خوانی تُرکهای اهل سنت اورمیه به مناسبت میلاد پیامبر
3336524	Broj mrtvih u izraelskom napadu na Bejrut povećan na 31
3336525	Ji ber êrîşa asîmanî ya Îsraîlê ya dijî Beyrûtê hejmara kuştiyan 31ê
3336526	ثلثهم أطفال ونساء.. ارتفاع قتلى الغارة الإسرائيلية على بيروت إلى 31 
3336527	В Иране амнистировали или смягчили приговор 2,8 тыс. заключенным
3336529	Ulaştırma ve Altyapı Bakanı Uraloğlu: Bölünmüş yollar sayesinde ortalama seyahat hızımız yaklaşık 90 kilometreye çıktı
3336530	Li bakurê Iraqê 17 terorîst hatin berterefkirin
3336533	Ji bo hinek bajarên li rojhilat û başûrê welêt hişyariya barana gur
3336534	Russian government approves list of countries imposing ‘destructive attitudes’
3336535	Airspace closed in northern Israel amid security concerns
3336536	Türkiye Kültür Yolu Festivali, Ankara'da başladı
3336538	Муфтий Равиль Гайнутдин переизбран главой Духовного управления мусульман России
3336541	صحة غزة تعلن مقتل 5 من موظفيها بقصف إسرائيلي 
3336543	В «Хезболле» подтвердили гибель 15 бойцов в результате израильского удара по Бейруту 
3336547	إسرائيل تغلق مجالها الجوي شمالا جراء التوتر الأمني مع لبنان 
3336548	Gevhernik Kalesi'ndeki kazılarda çeşme ve sarnıç bulundu
3336549	ژمارەی کوژراوانی هێرشە ئاسمانییەکەی ئیسرائیل بۆ سەر بەیروت بۆ ٣١ کەس بەرز بوویەوە
3336555	İnşaat atıkları okul duvarına renk kattı 
3336557	الدفاع التركية: تحييد 17 إرهابيا من "بي كي كي" شمالي العراق
3336558	Hamas: Izraelsko ubistvo komandanta Hezbollaha će imati posljedice
3336559	İstanbul'daki işini bırakıp Tekirdağ'da aronya yetiştirmeye başladı
3336560	Karabük Üniversitesi'nde Türkiye'nin ilk Sağlık Bilimleri Festivali düzenlenecek
3336563	13 children among 22 Palestinians killed in Israeli airstrike on Gaza school
3336564	إيران تستعرض صاروخا باليستيا ومسيرة انتحارية جديدين
3336565	صحة غزة: ارتفاع حصيلة الشهداء إلى 41 ألفا و391 منذ 7 أكتوبر
3336566	اورعی: اگر روسیه در زمستان شیر گاز را ببندد ایران مجبور به تن دادن به هر شرایطی است
3336567	شمار قربانیان حمله هوایی اسرائیل به بیروت به 37 نفر افزایش یافت
3336568	Başkentte "Pablo Picasso: Resimden Seramiğe Bir Serüven" resim sergisi açıldı
3336569	ترکیه: 17 تروریست پ.ک.ک در شمال عراق از پای درآمدند
3336570	Iran predstavio novu balističku raketu i bespilotnu letjelicu kamikazu
3336571	Milli atıcı Safiye Temizdemir, Polonya'da bronz madalya kazandı
3336575	Izraeli vrau 44 persona në Gaza në 24 orët e fundit
3336577	Ubijeno deset Palestinaca u izraelskom napadu na školu u Gazi
3336580	В Казахстане экспонируются золотые артефакты возрастом около 3 тыс. лет
3336586	زعماء العالم يلتقون في "قمة المستقبل" بنيويورك الأحد
3336594	Gaza death toll nears 41,400 as Israeli attacks kill 119 more Palestinians
3336609	Broj ubijenih Palestinaca u izraelskim napadima na Pojas Gaze povećan na 41.391
3336639	Fed's lone dissenter views jumbo cut 'premature declaration of victory' on inflation
3336641	اردوغان: با رهبران کشورهای جهان درباره راههای توقف جنگ غزه رایزنی خواهم کرد
3336649	Gaziantep’te kalıcı konutlara yerleştirilen afetzedelerden boşalan konteynerler kaldırılıyor
3336654	Serokomar Erdogan: "Ez ê bi hemû serokên ra biaxivim di serî da Xeze em ê xwîna li ser axa Filistînê bisekinin"
3336658	Turkiye: Sve popularnije ronjenje u kostimima sirena 
3336663	الجيش الإسرائيلي يقر بقصفه مدرسة تؤوي نازحين في غزة 
3336674	Emektar terzi geçimini sağladığı dükkanına 40 yıldır bisikletiyle geliyor 
3336684	المغرب.. مصرع شخصين وفقدان 14 بانجراف حافلة إثر سيول في "طاطا" 
3336701	Tarım ve Orman Bakanı Yumaklı: Ülkemizin tarımsal ürün ihracatını daha ileri seviyelere getirmek en büyük amacımız
3336703	Kahramanmaraş'ta TEKNOFEST'in İnsansız Hava Aracı Yarışları devam ediyor
3336706	Balıkesir'deki 636 yıllık Osmanlı çeşmesi Vakıflar Bölge Müdürlüğünce ihya edildi
3336709	Super liga Turkiye: Večeras interkontinentalni derbi Fenerbahce - Galatasaray
3336715	Израел уби 44 Палестинци во Појасот Газа во последните 24 часа
3336719	Amasya'da yaralı kızıl şahin korumaya alındı
3336724	​​1488 رحلة يوميا.. مطار إسطنبول يحافظ على صدارته أوروبيا
3336730	5 Gaza Health Ministry employees killed in Israeli strike
3336732	Moody's upgrades Iceland's ratings to A1, changes outlook to stable
3336736	Iran calls on international community to take ‘decisive action’ to stop Israeli attacks
3336737	Şişli'de 10 katlı plazada yangın söndürüldü
3336742	Evlat hasretiyle örmeye başladığı oyuncak bebek elbiseleri gelir kapısı oldu
3336744	Izraeli mbyll hapësirën ajrore në veri për shkak të shqetësimeve të sigurisë
3336747	Mardin, Şırnak ve Hakkari çevreleri için gök gürültülü sağanak uyarısı
3336748	Ünlü flüt virtüözü Şefika Kutluer, Rusya Başkonsolosluğu'nda konser verdi
3336750	Hakkari'de Cilo Dağı'na tırmanan dağcılar kar yağışına yakalandı
3336754	Erdogan dénonce la passivité de la communauté internationale face aux actions criminelles d'Israël 
3336756	Serokomar Erdogan: "Ligel hemû serokan di serî da Xeze em ê li ser sekinandina xwîna li axa Filistînê bisekinin"
3336757	BiH: Obilježen Međunarodni dan mira u Sarajevu
3336762	Убиени се 41.391 Палестинци во израелските напади врз Газа од 7 октомври, 119 последните 3 дена
3336767	Israel once again carrying out attacks like a terrorist group: Turkish president
3336768	أردوغان: سأبحث وقف إراقة الدماء الفلسطينية مع قادة العالم في الأمم المتحدة
3336771	Ji ber êrîşên Îsraîlê li Xezeyê di 3 rojên dawîn da 119 Filistînî hatin kuştin
3336772	لبنان: إسرائيل تستخدم تكنولوجيا متطورة في خروقاتها الأمنية
3336773	Актерот Хавиер Бардем го осуди Израел поради нападите врз Појасот Газа
3336774	Kuruma tehdidi altındaki Burdur Gölü çevresinde gönüllüler çevre temizliği yaptı
3336775	Serokomar Erdogan çû Amerîkayê
3336776	Son tıraşını yaparak mesleğe veda eden ustanın malzemeleri müzede sergileniyor
3336778	Bilişim uzmanından yabancı menşeli cihazlar için gümrükte "teknik inceleme" önerisi
3336780	PKK'lı teröristlerin katlettiği yakınlarını, saldırının gerçekleştiği eve Türk bayrağı asarak andılar
3336781	Эрдоган: Намерен обсудить пути прекращения кровопролития в Газе со всеми лидерами стран ООН
3336782	Li Bidlîsê barana gur bû sedema lehiyan
3336783	Frappe israélienne sur la banlieue sud de Beyrouth : le bilan grimpe à 31 morts, dont trois enfants 
3336785	Turski predsjednik Erdogan: Izrael ponovo izvodi napade poput terorističke grupe
3336787	İstanbul'a su sağlayan barajlardaki doluluk oranı yeniden yükselişe geçti
3336789	أردوغان: هجمات إسرائيل على لبنان أكدت مخاوفنا من توسيع الحرب 
3336792	الإعلام الحكومي بغزة: إسرائيل قصفت 181 مركز إيواء منذ 7 أكتوبر 
3336793	Israeli airstrikes target southern Lebanon, Bekaa region
3336794	Президент Турции отбыл в США 
3336795	اندلاع حرائق شمال إسرائيل جراء صواريخ أطلقت من لبنان 
3336796	UPDATE - U izraelskom vazdušnom napadu na školu u Gazi ubijena 21 osoba, među kojima 13 djece
3336797	Erdoğan: Sulmet në Liban vërtetojnë shqetësimet tona për planet e Izraelit për të përhapur luftën në rajon
3336798	Lübnan'daki patlamalar nasıl gerçekleştirildi?
3336800	Во израелскиот воздушен напад врз училиште во Газа, убиени се 21 лице, од кои 13 се деца
3336801	Karsan e-JEST'ler Santa Maria'nın da ilk elektrikli minibüsü oldu
3336805	إسرائيل تستهدف عمق الجنوب اللبناني والبقاع بعشرات الغارات
3336811	Savunma sanayii firmaları Nusret-2024 Davet Tatbikatı kapsamında teknolojilerini sergiledi
3336812	لەچالاکی خستنی ١٧ تیرۆریستی پەکەکە لە باکووری عێراق
3336814	الرئيس أردوغان يتوجه إلى الولايات المتحدة
3336815	Hamas says Israel’s killing of Hezbollah commander will have ‘consequences’
3336816	أسوشيتد برس: بلينكن لم يزر إسرائيل خشية تقويض نتنياهو وساطة حرب غزة
3336817	Niger : report de la rentrée scolaire au 28 octobre 2024
3336818	سەرکۆمار ئەردۆغان: "لەگەڵ سەرکردەکان بە تایبەتی پرسی غەززە و ئەو خوێنەی لە خاکی فەڵەستین دەڕژێت، باس دەکەم"
3336819	Турскиот претседател Ердоган: „Израел повторно извршува напади како терористичка група“
3336821	Erdogan: Ankara izrazila spremnost da se sastane s Basharom al-Assadom radi normalizacije odnosa
3336822	Bakan Tekin: Pazartesi itibarıyla çalışma bakanlığı tam zamanlı 30 bin ilave personel istihdam hakkı sunacak
3336823	حماس: قصف إسرائيل مدرسة تؤوي نازحين جريمة حرب بغطاء أمريكي 
3336824	Bitlis'te şiddetli sağanak, sel ve taşkınlara yol açtı
3336825	60 saniyede bugün (21 Eylül 2024)
3336826	À l’Onu, Erdogan discutera de l'arrêt de l'effusion de sang palestinien avec les dirigeants mondiaux 
3336827	Avcılar'da iki metrobüsün çarpışması sonucu 2 kişi yaralandı
3336828	U izraelskom napadu ubijeno pet uposlenika Ministarstva zdravlja Gaze
3336829	بعد مصرع شخصين.. المغرب يحذر من تساقطات مطرية "قوية"
3336830	Жертвами израильских атак на Газу за трое суток стали 119 палестинцев 
3336831	إثر عملية ناجحة لتوأميها بتركيا.. "فرحة الانفصال" تغمر أسرة باكستانية (تقرير) 
3336832	Le président turc Recep Tayyip Erdogan s’envole pour les États-Unis
3336833	В Краснодарском крае РФ после атаки БПЛА эвакуировали 1,2 тыс. человек
3336834	Yeni araştırmayla kara deliklerin nasıl geliştiği ve çevresi gözlemlendi
3336835	الثانية خلال أيام.. طائرة مساعدات طبية عراقية تصل لبنان
3336838	تونس.. "النهضة" تطالب بسحب مقترح تشريعي لتعديل قانون الانتخابات
3336840	غزة.. الجيش الإسرائيلي يزهق روح جنين بقصفه مدرسة لنازحين
3336841	STM, milli savaş gemilerini ve İHA sistemlerini üç farklı ülkede vitrine çıkarıyor
3336842	Зеленский: Украина работает над планом для переговоров с Россией 
3336845	Rritet në afro 41.400 numri i palestinezëve të vrarë nga sulmet izraelite në Gaza
3336846	Канада: Три лица се повредени во напад со нож во џамија
3336847	Erdogan acusa al Gobierno de Netanyahu de actuar como si fuera “un grupo terrorista”
3336848	Paris : rassemblement pour la paix à Gaza
3336849	В результате израильских авиаударов по зданию школы в Газе погибли 22 человека
3336850	Затворен северниот воздушниот простор на Израел од безбедносни причини
3336855	قاضي قضاة فلسطين: لا سلام في العالم ما دامت أرضنا محتلة
3336856	Li Hekariyê çiyagerên ku hilkişiyan Çiyayê Cîloyê di bin berfê da xwe gihandin lûtkeyê
3336857	Израильская армия сообщила об авиаударах по Ливану 
3336858	ASELSAN'ın İnsansız Su Altı Sistemleri ile Deniz Aracı yarışmaları genç beyinleri buluşturdu
3336861	Bingöl'de özel halk otobüsünde gaz kaçıran oksijen tüpü paniğe neden oldu
3336866	Berlin et Paris appellent l'UE à négocier avec Londres un accord migratoire pour faire face à l'immigration illégale
3336868	باكستان.. ارتفاع إصابات شلل الأطفال إلى 21 حالة منذ مطلع العام
3336869	ارتفاع حصيلة الغارة الإسرائيلية على ضاحية بيروت إلى 37 قتيلا 
3336870	Итна седница на Советот за безбедност на ОН по нападот врз Либан
3336875	Ciudadano estadounidense multado a pagar USD 36 millones por fraude en divisas y activos digitales
3336876	Death toll from Israeli raid on Beirut's Southern Suburb rises to 37: Health ministry
3336877	اردوغان عازم نیویورک شد
3336878	Бајден најави поддршка од над три милијарди долари за секторот за производство на батерии
3336879	Avionët izraelitë sulmojnë jugun e Libanit
3336881	Adana'da sağanak ve şiddetli rüzgar hayatı olumsuz etkiledi
3336883	UPDATE - Broj mrtvih u izraelskom napadu na Bejrut povećan na 37
3336884	Asciende a 37 el número de muertos en el ataque aéreo de Israel al sur de la capital libanesa 
3336885	Конституционный суд Азербайджана утвердил результаты парламентских выборов
3336886	İsveçli iklim aktivisti Thunberg: İsrail'in Filistin'deki soykırımı son derece korkunç
3336887	Израиль нанес удары по складам Минздрава в Газе, не менее 5 погибших  
3336888	Mersin Bozyazı'da denizde aynı anda çok sayıda hortum görüntülendi
3336889	Formula 1 Singapur Grand Prix'sinde pole pozisyonu Lando Norris'in
3336890	Число жертв авиаудара Израиля по столице Ливана возросло до 37 
3336891	Al menos 22 muertos, entre ellos 13 niños, en un ataque aéreo israelí a una escuela en Gaza
3336892	Ankara'da "Warhol'un Dünyası Pop Artın İkonu" sergisi açıldı 
3336893	Kosovë, përkujtohet ish-ushtari turk i KFOR-it, Hüseyin Kutlu
3336894	ХАМАС: Израильская атака на школу в Газе является военным преступлением, совершенным при поддержке США
3336896	Şırnak'ta yağmurda sığındıkları ağacın yanına yıldırım isabet eden 2 kişi öldü, 6 kişi yaralandı
3336897	Gaza: Le bilan des victimes s’alourdit à 41 391 tués 
3336898	Ministère libanais de la Santé : le bilan des victimes du raid israélien sur Beyrouth s'alourdit à 37 morts
3336899	L'Iran appelle la communauté internationale à prendre des 'mesures décisives' pour mettre fin aux attaques israéliennes
3336900	Greta Thunberg: Un génocide « extrêmement horrible » est en cours à Gaza
3336901	Gaza : 13 enfants parmi les 22 Palestiniens tués lors par une frappe de l'armée israélienne contre une école
3336902	Konya'da gol yok
3336904	Ankara'da bazı yollar yarın trafiğe kapatılacak
3336908	TEKNOFEST Drone Şampiyonası'nın ikinci etabı Mersin'de başladı
3336909	إسرائيل تنشر أسماء قادة من "حزب الله" تحدثت عن اغتيالهم الجمعة
3336911	ميقاتي يطالب المجتمع الدولي بموقف واضح من "مجازر" إسرائيل 
3336912	Tahkim Kurulu, Visca'nın 2 maçlık cezasını onadı
3336913	الأردن يدين استهداف إسرائيل نازحين في مدرسة بمدينة غزة 
3336914	Azerbaycan Anayasa Mahkemesi, 1 Eylül'de yapılan parlamento seçimlerinin sonuçları onayladı
3336916	Ukrainian drone strike ignites ammunition depot in southern Russia
3336917	إعلام عبري: حرائق شمال إسرائيل إثر إطلاق نحو 100 صاروخ من لبنان
3336918	ناشطة المناخ ثونبرغ: الصمت إزاء الإبادة بفلسطين يعني التواطؤ
3336919	" الأورومتوسطي": قصف 21 مدرسة تستخدم كمراكز إيواء بغزة منذ أغسطس 
3336920	"Sivrihisar Hava Gösterileri 2024" başladı
3336922	قدم.. إشادة بموقف نجم المغرب زياش الرافض لتنكيل إسرائيل بالفلسطينيين
3336923	بمشاركة 5 دول.. تركيا تستضيف تمرينا بحريا للتعامل مع الألغام
3336925	Ataque aéreo ucraniano con UAV provoca incendios y explosiones en un depósito de municiones ruso
3336926	UN chief 'deeply alarmed' over situation in El Fasher, Sudan
3336929	زعيم الحوثيين: نمتلك ترسانة عسكرية متطورة لا تمتلكها دول كثيرة 
3336930	الجيش الإسرائيلي يصيب طفلا بالرصاص شمالي الضفة
3336931	Ukrayna: Rusya'da iki cephaneliği vurduk 
3336932	Husilerin lideri: Birçok ülkede bulunmayan gelişmiş askeri silahlara sahibiz
3336933	Fenerbahçe taraftarları İsrail askerlerince öldürülen Ayşenur Ezgi Eygi için pankart astı
